quad,quadcnv,DnstySt,Pcode,year,UNIQUE,ww_yield,dsnumeric,farm
332,199,l,01_grid_1,2017,01_grid_1_2017,7.028172222,1,01
363,200,l,01_grid_1,2017,01_grid_1_2017,10.87383871,1,01
394,201,0,01_grid_1,2017,01_grid_1_2017,11.96167647,0,01
425,202,0,01_grid_1,2017,01_grid_1_2017,11.59475,0,01
456,203,l,01_grid_1,2017,01_grid_1_2017,11.36955556,1,01
487,204,0,01_grid_1,2017,01_grid_1_2017,11.17291304,0,01
518,205,l,01_grid_1,2017,01_grid_1_2017,11.11175,1,01
549,206,l,01_grid_1,2017,01_grid_1_2017,11.19926316,1,01
580,207,l,01_grid_1,2017,01_grid_1_2017,11.66310526,1,01
611,208,0,01_grid_1,2017,01_grid_1_2017,8.62825,0,01
642,209,0,01_grid_1,2017,01_grid_1_2017,4.942752252,0,01
31,0,h,01_grid_2,2014,01_grid_2_2014,9.455163462,3,01
62,1,h,01_grid_2,2014,01_grid_2_2014,10.50503704,3,01
93,2,h,01_grid_2,2014,01_grid_2_2014,10.63713095,3,01
124,3,m,01_grid_2,2014,01_grid_2_2014,11.41697826,2,01
155,4,m,01_grid_2,2014,01_grid_2_2014,9.912612245,2,01
186,5,m,01_grid_2,2014,01_grid_2_2014,11.93514706,2,01
217,6,l,01_grid_2,2014,01_grid_2_2014,10.47986275,1,01
248,7,h,01_grid_2,2014,01_grid_2_2014,11.19644828,3,01
279,8,h,01_grid_2,2014,01_grid_2_2014,7.094032576,3,01
310,9,h,01_grid_2,2014,01_grid_2_2014,11.37828302,3,01
341,10,h,01_grid_2,2014,01_grid_2_2014,11.58266216,3,01
372,11,m,01_grid_2,2014,01_grid_2_2014,13.14713158,2,01
403,12,h,01_grid_2,2014,01_grid_2_2014,11.49721429,3,01
434,13,l,01_grid_2,2014,01_grid_2_2014,13.24840351,1,01
465,14,m,01_grid_2,2014,01_grid_2_2014,12.90881707,2,01
30,21,v,01_grid_2,2014,01_grid_2_2014,6.612523256,4,01
61,22,h,01_grid_2,2014,01_grid_2_2014,9.662677419,3,01
92,23,h,01_grid_2,2014,01_grid_2_2014,9.806969697,3,01
123,24,h,01_grid_2,2014,01_grid_2_2014,10.78577941,3,01
154,25,m,01_grid_2,2014,01_grid_2_2014,12.51656604,2,01
185,26,l,01_grid_2,2014,01_grid_2_2014,12.31161765,1,01
216,27,l,01_grid_2,2014,01_grid_2_2014,13.2677,1,01
247,28,h,01_grid_2,2014,01_grid_2_2014,11.68422059,3,01
278,29,h,01_grid_2,2014,01_grid_2_2014,11.04067949,3,01
309,30,h,01_grid_2,2014,01_grid_2_2014,11.76546939,3,01
340,31,v,01_grid_2,2014,01_grid_2_2014,10.9485,4,01
371,32,h,01_grid_2,2014,01_grid_2_2014,12.56878205,3,01
402,33,h,01_grid_2,2014,01_grid_2_2014,11.42085135,3,01
433,34,m,01_grid_2,2014,01_grid_2_2014,12.72039655,2,01
464,35,l,01_grid_2,2014,01_grid_2_2014,13.34272973,1,01
29,42,v,01_grid_2,2014,01_grid_2_2014,9.200738636,4,01
60,43,v,01_grid_2,2014,01_grid_2_2014,9.822385714,4,01
91,44,h,01_grid_2,2014,01_grid_2_2014,10.02016176,3,01
122,45,h,01_grid_2,2014,01_grid_2_2014,11.99865714,3,01
153,46,m,01_grid_2,2014,01_grid_2_2014,12.69905769,2,01
184,47,m,01_grid_2,2014,01_grid_2_2014,11.88012857,2,01
215,48,l,01_grid_2,2014,01_grid_2_2014,13.11193243,1,01
246,49,h,01_grid_2,2014,01_grid_2_2014,12.10983333,3,01
277,50,h,01_grid_2,2014,01_grid_2_2014,11.177,3,01
308,51,h,01_grid_2,2014,01_grid_2_2014,11.70919,3,01
339,52,h,01_grid_2,2014,01_grid_2_2014,10.94054286,3,01
370,53,m,01_grid_2,2014,01_grid_2_2014,12.89655405,2,01
401,54,h,01_grid_2,2014,01_grid_2_2014,11.40866667,3,01
432,55,m,01_grid_2,2014,01_grid_2_2014,11.58217315,2,01
463,56,l,01_grid_2,2014,01_grid_2_2014,10.54306512,1,01
28,63,v,01_grid_2,2014,01_grid_2_2014,9.239297619,4,01
59,64,v,01_grid_2,2014,01_grid_2_2014,7.988873874,4,01
90,65,v,01_grid_2,2014,01_grid_2_2014,10.27955556,4,01
121,66,h,01_grid_2,2014,01_grid_2_2014,11.16705556,3,01
152,67,m,01_grid_2,2014,01_grid_2_2014,12.28226923,2,01
183,68,m,01_grid_2,2014,01_grid_2_2014,11.65011111,2,01
214,69,l,01_grid_2,2014,01_grid_2_2014,13.32357895,1,01
245,70,h,01_grid_2,2014,01_grid_2_2014,12.09184615,3,01
276,71,m,01_grid_2,2014,01_grid_2_2014,11.79341667,2,01
307,72,m,01_grid_2,2014,01_grid_2_2014,11.9535,2,01
338,73,h,01_grid_2,2014,01_grid_2_2014,11.65516667,3,01
369,74,m,01_grid_2,2014,01_grid_2_2014,13.07629167,2,01
400,75,h,01_grid_2,2014,01_grid_2_2014,11.99906579,3,01
431,76,m,01_grid_2,2014,01_grid_2_2014,12.52643396,2,01
462,77,l,01_grid_2,2014,01_grid_2_2014,12.38367105,1,01
27,84,v,01_grid_2,2014,01_grid_2_2014,8.6645,4,01
58,85,v,01_grid_2,2014,01_grid_2_2014,10.2115,4,01
89,86,h,01_grid_2,2014,01_grid_2_2014,9.820814286,3,01
120,87,v,01_grid_2,2014,01_grid_2_2014,10.44039706,4,01
151,88,h,01_grid_2,2014,01_grid_2_2014,11.95174528,3,01
182,89,m,01_grid_2,2014,01_grid_2_2014,12.56529412,2,01
213,90,l,01_grid_2,2014,01_grid_2_2014,13.35279412,1,01
244,91,h,01_grid_2,2014,01_grid_2_2014,11.91506944,3,01
275,92,m,01_grid_2,2014,01_grid_2_2014,11.642125,2,01
306,93,m,01_grid_2,2014,01_grid_2_2014,11.92989583,2,01
337,94,h,01_grid_2,2014,01_grid_2_2014,11.88364474,3,01
368,95,m,01_grid_2,2014,01_grid_2_2014,13.0119359,2,01
399,96,h,01_grid_2,2014,01_grid_2_2014,12.00761429,3,01
430,97,m,01_grid_2,2014,01_grid_2_2014,12.22659836,2,01
461,98,m,01_grid_2,2014,01_grid_2_2014,12.61305405,2,01
26,105,v,01_grid_2,2014,01_grid_2_2014,9.498214286,4,01
57,106,v,01_grid_2,2014,01_grid_2_2014,10.29486842,4,01
88,107,v,01_grid_2,2014,01_grid_2_2014,9.618969697,4,01
119,108,v,01_grid_2,2014,01_grid_2_2014,10.54072368,4,01
150,109,h,01_grid_2,2014,01_grid_2_2014,12.04762963,3,01
181,110,l,01_grid_2,2014,01_grid_2_2014,12.51555882,1,01
212,111,l,01_grid_2,2014,01_grid_2_2014,12.95825641,1,01
243,112,h,01_grid_2,2014,01_grid_2_2014,11.95721622,3,01
274,113,m,01_grid_2,2014,01_grid_2_2014,11.91502439,2,01
305,114,m,01_grid_2,2014,01_grid_2_2014,12.33472222,2,01
336,115,h,01_grid_2,2014,01_grid_2_2014,12.227425,3,01
367,116,m,01_grid_2,2014,01_grid_2_2014,12.64794595,2,01
398,117,m,01_grid_2,2014,01_grid_2_2014,12.09305556,2,01
429,118,m,01_grid_2,2014,01_grid_2_2014,12.72359821,2,01
460,119,l,01_grid_2,2014,01_grid_2_2014,13.172475,1,01
25,126,v,01_grid_2,2014,01_grid_2_2014,9.676324324,4,01
56,127,h,01_grid_2,2014,01_grid_2_2014,10.87727143,3,01
87,128,h,01_grid_2,2014,01_grid_2_2014,10.11622059,3,01
118,129,v,01_grid_2,2014,01_grid_2_2014,10.11613158,4,01
149,130,h,01_grid_2,2014,01_grid_2_2014,12.52238235,3,01
180,131,m,01_grid_2,2014,01_grid_2_2014,11.62679167,2,01
211,132,l,01_grid_2,2014,01_grid_2_2014,12.63282353,1,01
242,133,h,01_grid_2,2014,01_grid_2_2014,11.68107143,3,01
273,134,h,01_grid_2,2014,01_grid_2_2014,11.82543333,3,01
304,135,m,01_grid_2,2014,01_grid_2_2014,12.00673333,2,01
335,136,h,01_grid_2,2014,01_grid_2_2014,11.85567105,3,01
366,137,h,01_grid_2,2014,01_grid_2_2014,12.47289189,3,01
397,138,m,01_grid_2,2014,01_grid_2_2014,11.8759375,2,01
428,139,m,01_grid_2,2014,01_grid_2_2014,12.85927273,2,01
459,140,l,01_grid_2,2014,01_grid_2_2014,12.61211842,1,01
24,147,v,01_grid_2,2014,01_grid_2_2014,9.015317073,4,01
55,148,v,01_grid_2,2014,01_grid_2_2014,10.70478378,4,01
86,149,h,01_grid_2,2014,01_grid_2_2014,10.42001429,3,01
117,150,v,01_grid_2,2014,01_grid_2_2014,10.72434375,4,01
148,151,h,01_grid_2,2014,01_grid_2_2014,12.65948,3,01
179,152,m,01_grid_2,2014,01_grid_2_2014,11.59766667,2,01
210,153,l,01_grid_2,2014,01_grid_2_2014,12.59693056,1,01
241,154,h,01_grid_2,2014,01_grid_2_2014,11.22537143,3,01
272,155,h,01_grid_2,2014,01_grid_2_2014,11.1206875,3,01
303,156,m,01_grid_2,2014,01_grid_2_2014,11.68297674,2,01
334,157,v,01_grid_2,2014,01_grid_2_2014,10.78432051,4,01
365,158,h,01_grid_2,2014,01_grid_2_2014,11.62829167,3,01
396,159,h,01_grid_2,2014,01_grid_2_2014,10.97014706,3,01
427,160,m,01_grid_2,2014,01_grid_2_2014,12.55396667,2,01
458,161,m,01_grid_2,2014,01_grid_2_2014,12.06185714,2,01
23,168,v,01_grid_2,2014,01_grid_2_2014,9.0709,4,01
54,169,v,01_grid_2,2014,01_grid_2_2014,10.49946053,4,01
85,170,h,01_grid_2,2014,01_grid_2_2014,10.17855405,3,01
116,171,h,01_grid_2,2014,01_grid_2_2014,10.58643056,3,01
147,172,m,01_grid_2,2014,01_grid_2_2014,12.56806863,2,01
178,173,h,01_grid_2,2014,01_grid_2_2014,11.62040541,3,01
209,174,m,01_grid_2,2014,01_grid_2_2014,12.50241892,2,01
240,175,h,01_grid_2,2014,01_grid_2_2014,11.49879032,3,01
271,176,h,01_grid_2,2014,01_grid_2_2014,10.78523529,3,01
302,177,m,01_grid_2,2014,01_grid_2_2014,11.76560256,2,01
333,178,v,01_grid_2,2014,01_grid_2_2014,10.69724359,4,01
364,179,h,01_grid_2,2014,01_grid_2_2014,11.44528571,3,01
395,180,h,01_grid_2,2014,01_grid_2_2014,10.52105556,3,01
426,181,m,01_grid_2,2014,01_grid_2_2014,12.02411321,2,01
457,182,m,01_grid_2,2014,01_grid_2_2014,9.499485294,2,01
22,189,v,01_grid_2,2014,01_grid_2_2014,9.273486842,4,01
53,190,v,01_grid_2,2014,01_grid_2_2014,10.97013514,4,01
84,191,h,01_grid_2,2014,01_grid_2_2014,10.8665,3,01
115,192,h,01_grid_2,2014,01_grid_2_2014,10.88142424,3,01
146,193,h,01_grid_2,2014,01_grid_2_2014,12.07318367,3,01
177,194,h,01_grid_2,2014,01_grid_2_2014,11.04542647,3,01
208,195,m,01_grid_2,2014,01_grid_2_2014,12.05761429,2,01
239,196,v,01_grid_2,2014,01_grid_2_2014,11.40334286,4,01
270,197,h,01_grid_2,2014,01_grid_2_2014,11.02,3,01
301,198,m,01_grid_2,2014,01_grid_2_2014,10.64810853,2,01
332,199,h,01_grid_2,2014,01_grid_2_2014,9.099402778,3,01
363,200,m,01_grid_2,2014,01_grid_2_2014,9.303935484,2,01
394,201,m,01_grid_2,2014,01_grid_2_2014,11.88737179,2,01
425,202,m,01_grid_2,2014,01_grid_2_2014,9.998680851,2,01
456,203,m,01_grid_2,2014,01_grid_2_2014,10.78804651,2,01
21,210,v,01_grid_2,2014,01_grid_2_2014,9.737305556,4,01
52,211,v,01_grid_2,2014,01_grid_2_2014,11.37082857,4,01
83,212,h,01_grid_2,2014,01_grid_2_2014,10.98712162,3,01
114,213,h,01_grid_2,2014,01_grid_2_2014,10.77331579,3,01
145,214,h,01_grid_2,2014,01_grid_2_2014,11.89916667,3,01
176,215,h,01_grid_2,2014,01_grid_2_2014,10.95029412,3,01
207,216,m,01_grid_2,2014,01_grid_2_2014,12.07930263,2,01
238,217,v,01_grid_2,2014,01_grid_2_2014,11.74582353,4,01
269,218,v,01_grid_2,2014,01_grid_2_2014,10.83095,4,01
300,219,h,01_grid_2,2014,01_grid_2_2014,9.508217391,3,01
331,220,m,01_grid_2,2014,01_grid_2_2014,8.777666667,2,01
362,221,m,01_grid_2,2014,01_grid_2_2014,9.76652,2,01
393,222,m,01_grid_2,2014,01_grid_2_2014,10.04801429,2,01
424,223,m,01_grid_2,2014,01_grid_2_2014,10.38116667,2,01
455,224,m,01_grid_2,2014,01_grid_2_2014,10.33092105,2,01
20,231,v,01_grid_2,2014,01_grid_2_2014,10.20526389,4,01
51,232,h,01_grid_2,2014,01_grid_2_2014,11.7925,3,01
82,233,m,01_grid_2,2014,01_grid_2_2014,11.44673611,2,01
113,234,h,01_grid_2,2014,01_grid_2_2014,11.03048649,3,01
144,235,m,01_grid_2,2014,01_grid_2_2014,12.29343269,2,01
175,236,h,01_grid_2,2014,01_grid_2_2014,10.40824286,3,01
206,237,l,01_grid_2,2014,01_grid_2_2014,12.57371622,1,01
237,238,v,01_grid_2,2014,01_grid_2_2014,11.33517647,4,01
268,239,h,01_grid_2,2014,01_grid_2_2014,10.9597766,3,01
299,240,h,01_grid_2,2014,01_grid_2_2014,9.681966667,3,01
330,241,l,01_grid_2,2014,01_grid_2_2014,8.19135119,1,01
19,252,h,01_grid_2,2014,01_grid_2_2014,9.783694444,3,01
50,253,h,01_grid_2,2014,01_grid_2_2014,11.59858108,3,01
81,254,m,01_grid_2,2014,01_grid_2_2014,10.87490541,2,01
112,255,h,01_grid_2,2014,01_grid_2_2014,11.07627632,3,01
143,256,m,01_grid_2,2014,01_grid_2_2014,11.93564894,2,01
174,257,h,01_grid_2,2014,01_grid_2_2014,10.69818182,3,01
205,258,l,01_grid_2,2014,01_grid_2_2014,12.5025,1,01
236,259,v,01_grid_2,2014,01_grid_2_2014,11.83727778,4,01
267,260,h,01_grid_2,2014,01_grid_2_2014,11.44847872,3,01
298,261,h,01_grid_2,2014,01_grid_2_2014,11.12132143,3,01
329,262,l,01_grid_2,2014,01_grid_2_2014,9.287892857,1,01
18,273,v,01_grid_2,2014,01_grid_2_2014,9.531939394,4,01
49,274,h,01_grid_2,2014,01_grid_2_2014,11.34015789,3,01
80,275,m,01_grid_2,2014,01_grid_2_2014,10.95113889,2,01
111,276,h,01_grid_2,2014,01_grid_2_2014,10.22791892,3,01
142,277,m,01_grid_2,2014,01_grid_2_2014,11.56747872,2,01
173,278,h,01_grid_2,2014,01_grid_2_2014,10.64752703,3,01
204,279,l,01_grid_2,2014,01_grid_2_2014,12.67986486,1,01
235,280,v,01_grid_2,2014,01_grid_2_2014,12.09731429,4,01
266,281,h,01_grid_2,2014,01_grid_2_2014,10.98629592,3,01
297,282,m,01_grid_2,2014,01_grid_2_2014,10.71059722,2,01
328,283,l,01_grid_2,2014,01_grid_2_2014,8.948,1,01
17,294,h,01_grid_2,2014,01_grid_2_2014,9.191257143,3,01
48,295,h,01_grid_2,2014,01_grid_2_2014,11.29016667,3,01
79,296,m,01_grid_2,2014,01_grid_2_2014,10.56231579,2,01
110,297,h,01_grid_2,2014,01_grid_2_2014,10.2555,3,01
141,298,m,01_grid_2,2014,01_grid_2_2014,10.57706667,2,01
172,299,h,01_grid_2,2014,01_grid_2_2014,9.663416667,3,01
203,300,l,01_grid_2,2014,01_grid_2_2014,12.07809375,1,01
234,301,v,01_grid_2,2014,01_grid_2_2014,11.05532432,4,01
265,302,h,01_grid_2,2014,01_grid_2_2014,11.63492157,3,01
296,303,m,01_grid_2,2014,01_grid_2_2014,11.15950943,2,01
327,304,l,01_grid_2,2014,01_grid_2_2014,NA,1,01
16,315,m,01_grid_2,2014,01_grid_2_2014,6.615735294,2,01
47,316,h,01_grid_2,2014,01_grid_2_2014,8.145388889,3,01
78,317,h,01_grid_2,2014,01_grid_2_2014,8.41271875,3,01
109,318,v,01_grid_2,2014,01_grid_2_2014,7.401108108,4,01
140,319,m,01_grid_2,2014,01_grid_2_2014,6.901925532,2,01
171,320,v,01_grid_2,2014,01_grid_2_2014,7.737403333,4,01
202,321,m,01_grid_2,2014,01_grid_2_2014,11.56102778,2,01
233,322,h,01_grid_2,2014,01_grid_2_2014,7.611324324,3,01
264,323,h,01_grid_2,2014,01_grid_2_2014,8.914754717,3,01
295,324,m,01_grid_2,2014,01_grid_2_2014,6.637886928,2,01
326,325,l,01_grid_2,2014,01_grid_2_2014,NA,1,01
15,336,m,01_grid_2,2014,01_grid_2_2014,9.403186869,2,01
46,337,m,01_grid_2,2014,01_grid_2_2014,11.76477586,2,01
77,338,h,01_grid_2,2014,01_grid_2_2014,11.69661404,3,01
108,339,m,01_grid_2,2014,01_grid_2_2014,11.03155085,2,01
139,340,m,01_grid_2,2014,01_grid_2_2014,11.04083636,2,01
170,341,m,01_grid_2,2014,01_grid_2_2014,10.2935625,2,01
201,342,m,01_grid_2,2014,01_grid_2_2014,10.09727778,2,01
232,343,h,01_grid_2,2014,01_grid_2_2014,9.528202703,3,01
263,344,m,01_grid_2,2014,01_grid_2_2014,9.495446429,2,01
294,345,l,01_grid_2,2014,01_grid_2_2014,4.06006746,1,01
325,346,l,01_grid_2,2014,01_grid_2_2014,NA,1,01
31,0,l,01_grid_2,2017,01_grid_2_2017,3.243067376,1,01
62,1,l,01_grid_2,2017,01_grid_2_2017,2.218712963,1,01
93,2,l,01_grid_2,2017,01_grid_2_2017,0.72846875,1,01
124,3,l,01_grid_2,2017,01_grid_2_2017,0.88685,1,01
155,4,l,01_grid_2,2017,01_grid_2_2017,3.26294186,1,01
186,5,l,01_grid_2,2017,01_grid_2_2017,5.282916667,1,01
217,6,l,01_grid_2,2017,01_grid_2_2017,8.415888889,1,01
248,7,l,01_grid_2,2017,01_grid_2_2017,7.623615385,1,01
279,8,l,01_grid_2,2017,01_grid_2_2017,4.933683333,1,01
310,9,l,01_grid_2,2017,01_grid_2_2017,9.369175,1,01
341,10,l,01_grid_2,2017,01_grid_2_2017,9.434261905,1,01
372,11,l,01_grid_2,2017,01_grid_2_2017,10.33101316,1,01
403,12,l,01_grid_2,2017,01_grid_2_2017,8.334459459,1,01
434,13,l,01_grid_2,2017,01_grid_2_2017,8.818161765,1,01
465,14,0,01_grid_2,2017,01_grid_2_2017,8.63025,0,01
30,21,l,01_grid_2,2017,01_grid_2_2017,4.03103125,1,01
61,22,l,01_grid_2,2017,01_grid_2_2017,6.35,1,01
92,23,l,01_grid_2,2017,01_grid_2_2017,8.276552632,1,01
123,24,l,01_grid_2,2017,01_grid_2_2017,8.8302,1,01
154,25,l,01_grid_2,2017,01_grid_2_2017,8.247679487,1,01
185,26,l,01_grid_2,2017,01_grid_2_2017,6.204660714,1,01
216,27,l,01_grid_2,2017,01_grid_2_2017,9.627055556,1,01
247,28,l,01_grid_2,2017,01_grid_2_2017,9.2485,1,01
278,29,l,01_grid_2,2017,01_grid_2_2017,8.206111111,1,01
309,30,l,01_grid_2,2017,01_grid_2_2017,9.192551282,1,01
340,31,l,01_grid_2,2017,01_grid_2_2017,9.420564103,1,01
371,32,0,01_grid_2,2017,01_grid_2_2017,10.342275,0,01
402,33,l,01_grid_2,2017,01_grid_2_2017,8.463605263,1,01
433,34,l,01_grid_2,2017,01_grid_2_2017,9.412424242,1,01
464,35,l,01_grid_2,2017,01_grid_2_2017,8.132861111,1,01
29,42,l,01_grid_2,2017,01_grid_2_2017,5.156428571,1,01
60,43,l,01_grid_2,2017,01_grid_2_2017,7.117666667,1,01
91,44,l,01_grid_2,2017,01_grid_2_2017,9.032432432,1,01
122,45,l,01_grid_2,2017,01_grid_2_2017,9.042375,1,01
153,46,l,01_grid_2,2017,01_grid_2_2017,8.689457143,1,01
184,47,l,01_grid_2,2017,01_grid_2_2017,6.372965517,1,01
215,48,l,01_grid_2,2017,01_grid_2_2017,9.934911765,1,01
246,49,l,01_grid_2,2017,01_grid_2_2017,9.309810811,1,01
277,50,l,01_grid_2,2017,01_grid_2_2017,8.132294118,1,01
308,51,l,01_grid_2,2017,01_grid_2_2017,9.350414634,1,01
339,52,l,01_grid_2,2017,01_grid_2_2017,9.415051282,1,01
370,53,l,01_grid_2,2017,01_grid_2_2017,10.36247297,1,01
401,54,l,01_grid_2,2017,01_grid_2_2017,7.839763158,1,01
432,55,l,01_grid_2,2017,01_grid_2_2017,8.8635,1,01
463,56,l,01_grid_2,2017,01_grid_2_2017,8.510944444,1,01
28,63,l,01_grid_2,2017,01_grid_2_2017,3.328,1,01
59,64,l,01_grid_2,2017,01_grid_2_2017,8.098210526,1,01
90,65,l,01_grid_2,2017,01_grid_2_2017,9.021833333,1,01
121,66,l,01_grid_2,2017,01_grid_2_2017,9.12246875,1,01
152,67,l,01_grid_2,2017,01_grid_2_2017,8.677117647,1,01
183,68,l,01_grid_2,2017,01_grid_2_2017,6.35262069,1,01
214,69,l,01_grid_2,2017,01_grid_2_2017,9.730138889,1,01
245,70,l,01_grid_2,2017,01_grid_2_2017,9.448081081,1,01
276,71,l,01_grid_2,2017,01_grid_2_2017,8.080882353,1,01
307,72,l,01_grid_2,2017,01_grid_2_2017,9.259012195,1,01
338,73,l,01_grid_2,2017,01_grid_2_2017,9.386621622,1,01
369,74,l,01_grid_2,2017,01_grid_2_2017,9.932465116,1,01
400,75,l,01_grid_2,2017,01_grid_2_2017,8.008878788,1,01
431,76,l,01_grid_2,2017,01_grid_2_2017,9.013657143,1,01
462,77,l,01_grid_2,2017,01_grid_2_2017,8.389842105,1,01
27,84,l,01_grid_2,2017,01_grid_2_2017,1.454928571,1,01
58,85,l,01_grid_2,2017,01_grid_2_2017,8.193911765,1,01
89,86,l,01_grid_2,2017,01_grid_2_2017,9.051959459,1,01
120,87,l,01_grid_2,2017,01_grid_2_2017,9.411425,1,01
151,88,l,01_grid_2,2017,01_grid_2_2017,8.503263158,1,01
182,89,l,01_grid_2,2017,01_grid_2_2017,6.53375,1,01
213,90,l,01_grid_2,2017,01_grid_2_2017,9.57028125,1,01
244,91,l,01_grid_2,2017,01_grid_2_2017,9.211814286,1,01
275,92,l,01_grid_2,2017,01_grid_2_2017,7.864166667,1,01
306,93,l,01_grid_2,2017,01_grid_2_2017,9.476119048,1,01
337,94,l,01_grid_2,2017,01_grid_2_2017,9.360736842,1,01
368,95,l,01_grid_2,2017,01_grid_2_2017,9.892472973,1,01
399,96,l,01_grid_2,2017,01_grid_2_2017,7.679736842,1,01
430,97,l,01_grid_2,2017,01_grid_2_2017,8.633771429,1,01
461,98,l,01_grid_2,2017,01_grid_2_2017,8.23925,1,01
26,105,l,01_grid_2,2017,01_grid_2_2017,4.015088235,1,01
57,106,l,01_grid_2,2017,01_grid_2_2017,8.015235294,1,01
88,107,l,01_grid_2,2017,01_grid_2_2017,9.245308824,1,01
119,108,l,01_grid_2,2017,01_grid_2_2017,9.030147059,1,01
150,109,l,01_grid_2,2017,01_grid_2_2017,8.602542857,1,01
181,110,l,01_grid_2,2017,01_grid_2_2017,6.202741379,1,01
212,111,l,01_grid_2,2017,01_grid_2_2017,9.672425,1,01
243,112,l,01_grid_2,2017,01_grid_2_2017,9.096076923,1,01
274,113,l,01_grid_2,2017,01_grid_2_2017,8.26,1,01
305,114,l,01_grid_2,2017,01_grid_2_2017,9.419852273,1,01
336,115,l,01_grid_2,2017,01_grid_2_2017,9.381,1,01
367,116,l,01_grid_2,2017,01_grid_2_2017,10.09135227,1,01
398,117,l,01_grid_2,2017,01_grid_2_2017,7.9947375,1,01
429,118,l,01_grid_2,2017,01_grid_2_2017,8.922676471,1,01
460,119,l,01_grid_2,2017,01_grid_2_2017,8.630277778,1,01
25,126,l,01_grid_2,2017,01_grid_2_2017,8.152852941,1,01
56,127,l,01_grid_2,2017,01_grid_2_2017,8.375166667,1,01
87,128,l,01_grid_2,2017,01_grid_2_2017,9.369948718,1,01
118,129,l,01_grid_2,2017,01_grid_2_2017,8.935666667,1,01
149,130,l,01_grid_2,2017,01_grid_2_2017,8.510736842,1,01
180,131,l,01_grid_2,2017,01_grid_2_2017,5.857888889,1,01
211,132,l,01_grid_2,2017,01_grid_2_2017,9.62395,1,01
242,133,l,01_grid_2,2017,01_grid_2_2017,9.27575,1,01
273,134,l,01_grid_2,2017,01_grid_2_2017,7.9693,1,01
304,135,l,01_grid_2,2017,01_grid_2_2017,9.229935897,1,01
335,136,l,01_grid_2,2017,01_grid_2_2017,9.452868421,1,01
366,137,l,01_grid_2,2017,01_grid_2_2017,10.25413415,1,01
397,138,l,01_grid_2,2017,01_grid_2_2017,8.046026316,1,01
428,139,l,01_grid_2,2017,01_grid_2_2017,9.086148649,1,01
459,140,l,01_grid_2,2017,01_grid_2_2017,8.574833333,1,01
24,147,l,01_grid_2,2017,01_grid_2_2017,8.1415,1,01
55,148,l,01_grid_2,2017,01_grid_2_2017,8.114131579,1,01
86,149,l,01_grid_2,2017,01_grid_2_2017,9.265716216,1,01
117,150,l,01_grid_2,2017,01_grid_2_2017,9.305357143,1,01
148,151,l,01_grid_2,2017,01_grid_2_2017,8.570890625,1,01
179,152,l,01_grid_2,2017,01_grid_2_2017,0.868264286,1,01
210,153,l,01_grid_2,2017,01_grid_2_2017,9.378078947,1,01
241,154,l,01_grid_2,2017,01_grid_2_2017,9.172942857,1,01
272,155,l,01_grid_2,2017,01_grid_2_2017,8.326794118,1,01
303,156,l,01_grid_2,2017,01_grid_2_2017,9.257179487,1,01
334,157,l,01_grid_2,2017,01_grid_2_2017,9.588627907,1,01
365,158,l,01_grid_2,2017,01_grid_2_2017,9.905767442,1,01
396,159,l,01_grid_2,2017,01_grid_2_2017,7.809,1,01
427,160,l,01_grid_2,2017,01_grid_2_2017,9.09453125,1,01
458,161,l,01_grid_2,2017,01_grid_2_2017,8.567083333,1,01
23,168,l,01_grid_2,2017,01_grid_2_2017,7.920684211,1,01
54,169,l,01_grid_2,2017,01_grid_2_2017,8.60474,1,01
85,170,l,01_grid_2,2017,01_grid_2_2017,8.972193548,1,01
116,171,l,01_grid_2,2017,01_grid_2_2017,9.4295625,1,01
147,172,l,01_grid_2,2017,01_grid_2_2017,8.545777778,1,01
178,173,l,01_grid_2,2017,01_grid_2_2017,6.148918841,1,01
209,174,l,01_grid_2,2017,01_grid_2_2017,9.773954545,1,01
240,175,l,01_grid_2,2017,01_grid_2_2017,9.596472222,1,01
271,176,l,01_grid_2,2017,01_grid_2_2017,8.50578125,1,01
302,177,l,01_grid_2,2017,01_grid_2_2017,9.422662162,1,01
333,178,l,01_grid_2,2017,01_grid_2_2017,9.547707317,1,01
364,179,l,01_grid_2,2017,01_grid_2_2017,9.555038462,1,01
395,180,l,01_grid_2,2017,01_grid_2_2017,7.388486486,1,01
426,181,l,01_grid_2,2017,01_grid_2_2017,8.048094595,1,01
457,182,l,01_grid_2,2017,01_grid_2_2017,8.134368421,1,01
22,189,l,01_grid_2,2017,01_grid_2_2017,7.757444444,1,01
53,190,l,01_grid_2,2017,01_grid_2_2017,8.757807692,1,01
84,191,l,01_grid_2,2017,01_grid_2_2017,8.899716667,1,01
115,192,l,01_grid_2,2017,01_grid_2_2017,9.552647059,1,01
146,193,l,01_grid_2,2017,01_grid_2_2017,8.633653846,1,01
177,194,l,01_grid_2,2017,01_grid_2_2017,8.025311594,1,01
208,195,l,01_grid_2,2017,01_grid_2_2017,9.961882353,1,01
239,196,l,01_grid_2,2017,01_grid_2_2017,9.4469,1,01
270,197,l,01_grid_2,2017,01_grid_2_2017,7.869555556,1,01
301,198,l,01_grid_2,2017,01_grid_2_2017,9.298341463,1,01
332,199,l,01_grid_2,2017,01_grid_2_2017,7.2874,1,01
363,200,l,01_grid_2,2017,01_grid_2_2017,6.665345455,1,01
